date,home_team,away_team,home_score,away_score,tournament,city,country,neutral,tier,outcome_home,elo_home,elo_away,elo_diff
2022-06-14,Kuwait,Jordan,0.0,3.0,AFC Asian Cup qualification,Kuwait City,Kuwait,False,2,0.0,1505.6819950796028,1667.7098917324038,-162.02789665280102
2022-06-14,Indonesia,Nepal,7.0,0.0,AFC Asian Cup qualification,Kuwait City,Kuwait,True,2,1.0,1431.6870391529048,1248.188597327523,183.49844182538186
2022-06-14,Palestine,Philippines,4.0,0.0,AFC Asian Cup qualification,Ulaanbaatar,Mongolia,True,2,1.0,1560.7964679321963,1401.0795433717365,159.7169245604598
2022-06-14,Mongolia,Yemen,2.0,0.0,AFC Asian Cup qualification,Ulaanbaatar,Mongolia,False,2,1.0,1233.0292819480835,1326.1086951210636,-93.07941317298014
2022-06-14,Maldives,Sri Lanka,1.0,0.0,AFC Asian Cup qualification,Namangan,Uzbekistan,True,2,1.0,1286.996674748383,1123.964547738657,163.03212700972585
2022-06-14,French Guiana,Belize,1.0,0.0,CONCACAF Nations League,Cayenne,French Guiana,False,2,1.0,1531.6922573050522,1326.048656990548,205.64360031450428
2022-06-14,Uzbekistan,Thailand,2.0,0.0,AFC Asian Cup qualification,Namangan,Uzbekistan,False,2,1.0,1676.7706870037123,1589.5263545300043,87.24433247370803
2022-06-14,India,Hong Kong,4.0,0.0,AFC Asian Cup qualification,Kolkata,India,False,2,1.0,1466.0165654056395,1420.8412946911894,45.17527071445011
2022-06-14,Bahrain,Turkmenistan,1.0,0.0,AFC Asian Cup qualification,Kuala Lumpur,Malaysia,True,2,1.0,1674.3068292729652,1455.658116872479,218.64871240048615
2022-06-14,Malaysia,Bangladesh,4.0,1.0,AFC Asian Cup qualification,Kuala Lumpur,Malaysia,False,2,1.0,1445.348307765202,1195.7807228631466,249.5675849020554
2022-06-14,Myanmar,Singapore,2.0,6.0,AFC Asian Cup qualification,Bishkek,Kyrgyzstan,True,2,0.0,1240.164889066776,1345.2743846657486,-105.10949559897267
2022-06-14,Kyrgyzstan,Tajikistan,0.0,0.0,AFC Asian Cup qualification,Bishkek,Kyrgyzstan,False,2,0.5,1498.110974737415,1491.8656284145804,6.245346322834621
2022-06-14,Jamaica,Mexico,1.0,1.0,CONCACAF Nations League,Kingston,Jamaica,False,2,0.5,1637.2341497532123,1883.2606703554886,-246.02652060227638
2022-06-14,Afghanistan,Cambodia,2.0,2.0,AFC Asian Cup qualification,Kolkata,India,True,2,0.5,1346.653911510283,1196.4308271981663,150.22308431211673
2022-06-17,Mapuche,Maule Sur,0.0,1.0,CONIFA South America Football Cup,Linares,Chile,True,0,0.0,1500.0,1500.0,0.0
2022-06-18,Mapuche,Aymara,3.0,1.0,CONIFA South America Football Cup,Linares,Chile,True,0,1.0,1500.0,1500.0,0.0
2022-06-19,Aymara,Maule Sur,0.0,1.0,CONIFA South America Football Cup,Linares,Chile,True,0,0.0,1500.0,1500.0,0.0
2022-07-05,Angola,Comoros,3.0,1.0,COSAFA Cup,Durban,South Africa,True,3,1.0,1486.312670355268,1411.1867593709767,75.1259109842913
2022-07-05,Seychelles,Botswana,0.0,1.0,COSAFA Cup,Durban,South Africa,True,3,0.0,1115.4164076021107,1401.275500829283,-285.85909322717225
2022-07-06,Mauritius,Eswatini,0.0,3.0,COSAFA Cup,Durban,South Africa,True,3,0.0,1219.0718168406133,1345.8373152276597,-126.76549838704636
2022-07-06,Lesotho,Malawi,2.0,1.0,COSAFA Cup,Durban,South Africa,True,3,1.0,1341.1963805146377,1435.3199513407394,-94.12357082610174
2022-07-07,Comoros,Botswana,0.0,1.0,COSAFA Cup,Durban,South Africa,True,3,0.0,1399.3805840538398,1404.5097612302704,-5.12917717643063
2022-07-07,Angola,Seychelles,3.0,0.0,COSAFA Cup,Durban,South Africa,True,3,1.0,1498.1188456724049,1112.1821472011231,385.9366984712817
2022-07-08,Malawi,Eswatini,1.0,1.0,COSAFA Cup,Durban,South Africa,True,3,0.5,1422.6752429029905,1357.2212746736543,65.45396822933617
2022-07-08,Lesotho,Mauritius,2.0,1.0,COSAFA Cup,Durban,South Africa,True,3,1.0,1353.8410889523866,1207.6878573946187,146.15323155776787
2022-07-10,Mauritius,Malawi,0.0,2.0,COSAFA Cup,KwaMashu,South Africa,True,3,0.0,1201.6627441080905,1420.813301957246,-219.15055784915558
2022-07-10,Seychelles,Comoros,1.0,2.0,COSAFA Cup,KwaMashu,South Africa,True,3,0.0,1108.7582779940956,1389.528202916056,-280.7699249219604
2022-07-10,Botswana,Angola,1.0,0.0,COSAFA Cup,Durban,South Africa,True,3,1.0,1414.3621423680543,1501.5427148794324,-87.18057251137816
2022-07-10,Eswatini,Lesotho,2.0,0.0,COSAFA Cup,Durban,South Africa,True,3,1.0,1359.0832156193987,1359.8662022389149,-0.782986619516123
2022-07-12,Zambia,Botswana,1.0,1.0,COSAFA Cup,KwaMashu,South Africa,True,3,0.5,1527.2407940499654,1426.8200302222879,100.42076382767755
2022-07-12,Madagascar,Namibia,0.0,2.0,COSAFA Cup,KwaMashu,South Africa,True,3,0.0,1438.488700142747,1468.9233557563277,-30.434655613580844
2022-07-13,South Africa,Mozambique,0.0,0.0,COSAFA Cup,KwaMashu,South Africa,False,3,0.5,1643.7125595947098,1436.738519504322,206.9740400903877
2022-07-13,Senegal,Eswatini,1.0,1.0,COSAFA Cup,KwaMashu,South Africa,True,3,0.5,1825.3157208155774,1374.1170198118853,451.1987010036921
2022-07-15,South Africa,Madagascar,2.0,1.0,COSAFA Cup,Clermont,South Africa,False,3,1.0,1638.3725953349656,1424.799319258248,213.57327607671755
2022-07-15,Botswana,Eswatini,2.0,0.0,COSAFA Cup,Clermont,South Africa,True,3,1.0,1429.632486635032,1382.7307829870413,46.901703647990644
2022-07-15,Namibia,Mozambique,1.0,0.0,COSAFA Cup,Durban,South Africa,True,3,1.0,1482.6127366408266,1442.0784837640663,40.53425287676032
2022-07-15,Zambia,Senegal,4.0,3.0,COSAFA Cup,Durban,South Africa,True,3,1.0,1524.4283376372214,1816.7019576404214,-292.2736200032
2022-07-16,Elba Island,Raetia,5.0,0.0,Friendly,Capoliveri,Italy,False,4,1.0,1506.725165566543,1442.6009461984004,64.12421936814258
2022-07-17,South Africa,Botswana,2.0,1.0,COSAFA Cup,Clermont,South Africa,False,3,1.0,1642.8982313175563,1442.6197885347976,200.2784427827587
2022-07-17,Mozambique,Senegal,1.0,1.0,COSAFA Cup,Durban,South Africa,True,3,0.5,1433.239888755948,1799.837351801677,-366.597463045729
2022-07-17,Namibia,Zambia,0.0,1.0,COSAFA Cup,Durban,South Africa,True,3,0.0,1491.451331648945,1541.2929434759658,-49.84161182702087
2022-07-19,Japan,Hong Kong,6.0,0.0,EAFF Championship,Kashima,Japan,False,3,1.0,1865.191821191854,1396.3527741908647,468.83904700098924
2022-07-20,China,South Korea,0.0,3.0,EAFF Championship,Toyota,Japan,True,3,0.0,1614.1501906057829,1881.1383209027804,-266.9881302969975
2022-07-24,South Korea,Hong Kong,3.0,0.0,EAFF Championship,Toyota,Japan,True,3,1.0,1887.3328072269067,1393.6735324071956,493.6592748197111
2022-07-24,Japan,China,0.0,0.0,EAFF Championship,Toyota,Japan,False,3,0.5,1867.871062975523,1607.9557042816566,259.91535869386644
2022-07-27,China,Hong Kong,1.0,0.0,EAFF Championship,Toyota,Japan,True,3,1.0,1614.2958242893296,1391.7446712665271,222.5511530228025
2022-07-27,Japan,South Korea,3.0,0.0,EAFF Championship,Toyota,Japan,False,3,1.0,1861.53094296785,1889.261668367575,-27.730725399725088
2022-08-07,Raetia,Tibet,3.0,3.0,Friendly,Chur,Switzerland,False,4,0.5,1434.4259145944934,1471.9575713025954,-37.53165670810199
2022-08-31,Mexico,Paraguay,0.0,1.0,Friendly,Atlanta,United States,True,4,0.0,1874.1182098782112,1666.97748836354,207.1407215146712
2022-09-17,Fiji,New Caledonia,1.0,0.0,MSG Prime Minister's Cup,Luganville,Vanuatu,True,0,1.0,1464.2138779064153,1498.631565561844,-34.41768765542861
2022-09-21,Scotland,Ukraine,3.0,0.0,UEFA Nations League,Glasgow,Scotland,False,2,1.0,1637.2163912765534,1745.961014382851,-108.7446231062977
2022-09-21,Vietnam,Singapore,4.0,0.0,Friendly,Ho Chi Minh City,Vietnam,False,4,1.0,1563.5041044865714,1365.1411620316464,198.3629424549249
2022-09-21,San Marino,Seychelles,0.0,0.0,Friendly,Serravalle,San Marino,False,4,0.5,876.7257588134412,1105.4438009815212,-228.71804216808005
2022-09-21,Solomon Islands,New Caledonia,1.0,0.0,MSG Prime Minister's Cup,Luganville,Vanuatu,True,0,1.0,1489.69020579145,1498.631565561844,-8.941359770394001
2022-09-21,Hong Kong,Myanmar,2.0,0.0,Friendly,Hong Kong,Hong Kong,False,4,1.0,1387.3974357581108,1220.298111700878,167.0993240572327
2022-09-21,Brunei,Maldives,0.0,3.0,Friendly,Bandar Seri Begawan,Brunei,False,4,0.0,1128.8508640777075,1295.4328483659397,-166.5819842882322
2022-09-21,Libya,Uganda,0.0,0.0,Friendly,Benghazi,Libya,False,4,0.5,1445.3368429695195,1539.0408634054581,-93.70402043593867
2022-09-22,Lithuania,Faroe Islands,1.0,1.0,UEFA Nations League,Vilnius,Lithuania,False,2,0.5,1242.8615882916881,1233.9212561879772,8.940332103710944
2022-09-22,Poland,Netherlands,0.0,2.0,UEFA Nations League,Warsaw,Poland,False,2,0.0,1752.370249962954,1928.371911908491,-176.00166194553708
2022-09-22,Liechtenstein,Andorra,0.0,2.0,UEFA Nations League,Vaduz,Liechtenstein,False,2,0.0,1058.3588921575797,1080.5242195525245,-22.165327394944825
2022-09-22,Belgium,Wales,2.0,1.0,UEFA Nations League,Brussels,Belgium,False,2,1.0,1974.899604593992,1756.9066837024407,217.99292089155142
2022-09-22,Slovakia,Azerbaijan,1.0,2.0,UEFA Nations League,Trnava,Slovakia,False,2,0.0,1571.0202383072333,1296.749925176837,274.2703131303963
2022-09-22,Latvia,Moldova,1.0,2.0,UEFA Nations League,Riga,Latvia,False,2,0.0,1348.7854875804983,1196.4654611806332,152.32002639986513
2022-09-22,Kazakhstan,Belarus,2.0,1.0,UEFA Nations League,Astana,Kazakhstan,False,2,1.0,1373.514681588688,1370.412509743269,3.1021718454189795
2022-09-22,France,Austria,2.0,0.0,UEFA Nations League,Paris,France,False,2,1.0,1953.8399621236279,1677.6536981178008,276.18626400582707
2022-09-22,Turkey,Luxembourg,3.0,3.0,UEFA Nations League,Istanbul,Turkey,False,2,0.5,1676.5302685727506,1371.0576927400255,305.47257583272517
2022-09-22,Trinidad and Tobago,Tajikistan,1.0,2.0,King's Cup,Chiang Mai,Thailand,True,3,0.0,1531.7046716386935,1492.1352326521824,39.56943898651116
2022-09-22,Thailand,Malaysia,1.0,1.0,King's Cup,Chiang Mai,Thailand,False,3,0.5,1572.5604816870625,1455.4318933977445,117.12858828931803
2022-09-22,Suriname,Nicaragua,2.0,1.0,Friendly,Almere,Netherlands,True,4,1.0,1495.0812546616291,1463.2654895895323,31.815765072096838
2022-09-22,Iceland,Venezuela,1.0,0.0,Friendly,Maria Enzersdorf,Austria,True,4,1.0,1522.000130516191,1625.6848666491455,-103.68473613295464
2022-09-22,Comoros,Tunisia,0.0,1.0,Friendly,Orléans,France,True,4,0.0,1392.8426799286303,1748.0293887411806,-355.18670881255025
2022-09-22,Cambodia,Bangladesh,0.0,1.0,Friendly,Phnom Penh,Cambodia,False,4,0.0,1202.5404129098545,1185.697137230604,16.843275679250382
2022-09-22,Australia,New Zealand,1.0,0.0,Friendly,Brisbane,Australia,False,4,1.0,1797.2252543505522,1666.7303908953245,130.4948634552277
2022-09-22,Croatia,Denmark,2.0,1.0,UEFA Nations League,Zagreb,Croatia,False,2,1.0,1799.7524155533622,1878.2270149396327,-78.47459938627048
2022-09-23,Paraguay,United Arab Emirates,1.0,0.0,Friendly,Wiener Neustadt,Austria,True,4,1.0,1674.6491847870998,1673.556098933827,1.0930858532728962
2022-09-23,Rwanda,Equatorial Guinea,0.0,0.0,Friendly,Berrechid,Egypt,True,4,0.5,1414.48199386069,1552.5819855144107,-138.09999165372074
2022-09-23,Saudi Arabia,Ecuador,0.0,0.0,Friendly,Murcia,Spain,True,4,0.5,1760.9823009753852,1774.585559983083,-13.603259007697716
2022-09-23,Germany,Hungary,0.0,1.0,UEFA Nations League,Leipzig,Germany,False,2,0.0,1931.2455890367519,1746.3888467564846,184.85674228026733
2022-09-23,Italy,England,1.0,0.0,UEFA Nations League,Milan,Italy,False,2,1.0,1918.1804058812127,1905.5693452895378,12.611060591674914
2022-09-23,Bulgaria,Gibraltar,5.0,1.0,UEFA Nations League,Razgrad,Bulgaria,False,2,1.0,1451.9650620940663,1119.3862493125791,332.57881278148716
2022-09-23,Finland,Romania,1.0,1.0,UEFA Nations League,Helsinki,Finland,False,2,0.5,1607.029178799645,1554.738927486112,52.29025131353296
2022-09-23,Georgia,North Macedonia,2.0,0.0,UEFA Nations League,Tbilisi,Georgia,False,2,1.0,1565.2383870314334,1560.2990044192204,4.939382612212967
2022-09-23,Mali,Zambia,1.0,0.0,Friendly,Bamako,Mali,False,4,1.0,1705.1655659097746,1549.868147070249,155.29741883952556
2022-09-23,Estonia,Malta,2.0,1.0,UEFA Nations League,Tallinn,Estonia,False,2,1.0,1367.9767534782954,1227.399119366284,140.57763411201154
2022-09-23,Bosnia and Herzegovina,Montenegro,1.0,0.0,UEFA Nations League,Zenica,Bosnia and Herzegovina,False,2,1.0,1601.7855709480123,1534.5956875167128,67.18988343129945
2022-09-23,South Korea,Costa Rica,2.0,2.0,Friendly,Goyang,South Korea,False,4,0.5,1870.3678566089916,1782.0536216170328,88.31423499195876
2022-09-23,Morocco,Chile,2.0,0.0,Friendly,Barcelona,Spain,True,4,1.0,1829.9689763910187,1708.2195689717057,121.749407419313
2022-09-23,Iraq,Oman,1.0,1.0,Jordan International Tournament,Amman,Jordan,True,0,0.5,1679.0660372022699,1690.221503541611,-11.155466339341046
2022-09-23,Jordan,Syria,2.0,0.0,Jordan International Tournament,Amman,Jordan,False,0,1.0,1682.5346177971824,1586.370802257985,96.16381553919746
2022-09-23,Algeria,Guinea,1.0,0.0,Friendly,Oran,Algeria,False,4,1.0,1780.7451142224388,1505.9435039113675,274.8016103110713
2022-09-23,Argentina,Honduras,3.0,0.0,Friendly,Miami Gardens,United States,True,4,1.0,2014.7776193142302,1564.32068801867,450.45693129556025
2022-09-23,Bahrain,Cape Verde,1.0,2.0,Friendly,Riffa,Bahrain,False,4,0.0,1680.9430558429287,1561.6638276443498,119.27922819857895
2022-09-23,Brazil,Ghana,3.0,0.0,Friendly,Le Havre,France,True,4,1.0,2100.2761258238343,1653.1251129434236,447.1510128804107
2022-09-23,Japan,United States,2.0,0.0,Kirin Challenge Cup,Düsseldorf,Germany,True,3,1.0,1880.4247547264335,1892.2721941480972,-11.847439421663694
2022-09-23,Canada,Qatar,2.0,0.0,Friendly,Vienna,Austria,True,4,1.0,1841.566536120002,1777.8733058681728,63.69323025182916
2022-09-23,DR Congo,Burkina Faso,0.0,1.0,Friendly,Casablanca,Morocco,True,4,0.0,1558.9951148739826,1658.1043460385492,-99.10923116456661
2022-09-23,Egypt,Niger,3.0,0.0,Friendly,Alexandria,Egypt,False,4,1.0,1731.1550580183714,1393.1823816013564,337.972676417015
2022-09-23,Iran,Uruguay,1.0,0.0,Friendly,Sankt Pölten,Austria,True,4,1.0,1889.4331017707273,1864.3972301768179,25.035871593909405
2022-09-23,Cameroon,Uzbekistan,0.0,2.0,Friendly,Goyang,South Korea,True,4,0.0,1742.002580920022,1693.736559846654,48.26602107336794
2022-09-24,Kyrgyzstan,Russia,1.0,2.0,Friendly,Bishkek,Kyrgyzstan,False,4,0.0,1497.8413704998131,1712.4990091568363,-214.6576386570232
2022-09-24,Vanuatu,Papua New Guinea,0.0,1.0,MSG Prime Minister's Cup,Port Vila,Vanuatu,False,0,0.0,1445.091470310218,1470.3313578418652,-25.239887531647128
2022-09-24,Czech Republic,Portugal,0.0,4.0,UEFA Nations League,Prague,Czech Republic,False,2,0.0,1742.8805525848697,1934.8373448690988,-191.9567922842291
2022-09-24,Cyprus,Greece,1.0,0.0,UEFA Nations League,Larnaca,Cyprus,False,2,1.0,1309.0639976395705,1653.5276256794104,-344.46362803983993
2022-09-24,Armenia,Ukraine,0.0,5.0,UEFA Nations League,Yerevan,Armenia,False,2,0.0,1445.1104837085873,1711.7531497651564,-266.64266605656917
2022-09-24,Israel,Albania,2.0,1.0,UEFA Nations League,Tel Aviv,Israel,False,2,1.0,1561.1150205062195,1509.8452211384015,51.269799367817996
2022-09-24,Slovenia,Norway,2.0,1.0,UEFA Nations League,Ljubljana,Slovenia,False,2,1.0,1554.127767381417,1702.566185366511,-148.43841798509402
2022-09-24,Serbia,Sweden,4.0,1.0,UEFA Nations League,Belgrade,Serbia,False,2,1.0,1764.2829733146739,1711.779664845215,52.50330846945894
2022-09-24,Northern Ireland,Kosovo,2.0,1.0,UEFA Nations League,Belfast,Northern Ireland,False,2,1.0,1499.8670846001996,1490.2763639226391,9.590720677560512
2022-09-24,Tanzania,Uganda,1.0,0.0,Friendly,Benghazi,Libya,True,4,1.0,1443.19875994015,1537.7241264793254,-94.52536653917537
2022-09-24,Scotland,Republic of Ireland,2.0,1.0,UEFA Nations League,Glasgow,Scotland,False,2,1.0,1671.424255894248,1629.0404373930905,42.38381850115752
2022-09-24,South Africa,Sierra Leone,4.0,0.0,Friendly,Johannesburg,South Africa,False,4,1.0,1647.6974438240034,1462.9935219750244,184.703921848979
2022-09-24,Spain,Switzerland,1.0,2.0,UEFA Nations League,Zaragoza,Spain,False,2,0.0,1977.9770368318025,1830.622916048441,147.3541207833614
2022-09-24,Mauritania,Benin,1.0,0.0,Friendly,Mohammedia,Morocco,True,4,1.0,1458.299801829658,1519.9527087200397,-61.6529068903817
2022-09-24,Mexico,Peru,1.0,0.0,Friendly,Pasadena,United States,True,4,1.0,1866.4465134546515,1805.049017975066,61.39749547958559
2022-09-24,Bolivia,Senegal,0.0,2.0,Friendly,Orléans,France,True,4,0.0,1560.1394372078857,1791.9993376484335,-231.8599004405478
2022-09-24,Fiji,Solomon Islands,2.0,2.0,MSG Prime Minister's Cup,Luganville,Vanuatu,True,0,0.5,1464.2138779064153,1489.69020579145,-25.476327885034607
2022-09-24,Grenada,Saint Vincent and the Grenadines,1.0,3.0,Friendly,Carriacou,Grenada,False,4,0.0,1333.6026130568503,1290.3425141324378,43.26009892441243
2022-09-24,Hong Kong,Myanmar,0.0,0.0,Friendly,Hong Kong,Hong Kong,False,4,0.5,1391.544901830749,1216.1506456282398,175.39425620250927
2022-09-24,Colombia,Guatemala,4.0,1.0,Friendly,Harrison,United States,True,4,1.0,1847.6815892707648,1598.9174765873722,248.76411268339257
2022-09-24,Indonesia,Curaçao,3.0,2.0,Friendly,Bandung,Indonesia,False,4,1.0,1449.1031726422602,1529.4972087978374,-80.39403615557717
2022-09-24,Ivory Coast,Togo,2.0,1.0,Friendly,Rouen,France,True,4,1.0,1751.2644409739598,1444.3982049595775,306.86623601438237
2022-09-24,Laos,Maldives,1.0,3.0,Friendly,Bandar Seri Begawan,Brunei,True,4,0.0,1101.9726721616225,1300.2819913208969,-198.3093191592743
2022-09-24,Madagascar,Congo,3.0,3.0,Friendly,Mohammedia,Morocco,True,4,0.5,1420.2736832756573,1452.8449902031573,-32.57130692750002
2022-09-24,India,Singapore,1.0,1.0,Friendly,Ho Chi Minh City,Vietnam,True,4,0.5,1490.5050859059643,1360.6040858456586,129.9010000603057
2022-09-25,Faroe Islands,Turkey,2.0,1.0,UEFA Nations League,Tórshavn,Faroe Islands,False,2,1.0,1234.3071561810038,1665.9398377296504,-431.6326815486466
2022-09-25,Moldova,Liechtenstein,2.0,0.0,UEFA Nations League,Chișinău,Moldova,False,2,1.0,1217.650373952384,1037.2923790598595,180.3579948925244
2022-09-25,Andorra,Latvia,1.0,1.0,UEFA Nations League,Andorra la Vella,Andorra,False,2,0.5,1101.5907326502447,1327.6005748087475,-226.0098421585028
2022-09-25,Azerbaijan,Kazakhstan,3.0,0.0,UEFA Nations League,Baku,Azerbaijan,False,2,1.0,1321.621074332719,1388.3807536230768,-66.75967929035778
2022-09-25,Slovakia,Belarus,1.0,1.0,UEFA Nations League,Bačka Topola,Serbia,True,2,0.5,1546.1490891513513,1355.5464377088804,190.60265144247091
2022-09-25,Luxembourg,Lithuania,1.0,0.0,UEFA Nations League,Luxembourg,Luxembourg,False,2,1.0,1381.6481235831257,1242.4756882986615,139.1724352844642
2022-09-25,Netherlands,Belgium,1.0,0.0,UEFA Nations League,Amsterdam,Netherlands,False,2,1.0,1940.35831117148,1981.555362017419,-41.197050845938975
2022-09-25,Niger,Liberia,0.0,0.0,Friendly,Cairo,Egypt,True,4,0.5,1390.9941483475873,1403.6054250551826,-12.61127670759538
2022-09-25,Denmark,France,2.0,0.0,UEFA Nations League,Copenhagen,Denmark,False,2,1.0,1859.8954570538915,1961.4631496250545,-101.56769257116298
2022-09-25,Austria,Croatia,1.0,3.0,UEFA Nations League,Vienna,Austria,False,2,0.0,1670.0305106163742,1818.0839734391034,-148.05346282272922
2022-09-25,New Zealand,Australia,0.0,2.0,Friendly,Auckland,New Zealand,False,4,0.0,1663.5247677105879,1800.4308775352888,-136.90610982470093
2022-09-25,Malaysia,Tajikistan,0.0,0.0,King's Cup,Chiang Mai,Thailand,True,3,0.5,1458.6809601119378,1503.2692338734366,-44.58827376149884
2022-09-25,Thailand,Trinidad and Tobago,2.0,1.0,King's Cup,Chiang Mai,Thailand,False,3,1.0,1569.3114149728692,1520.5706704174393,48.740744555429956
2022-09-25,Wales,Poland,0.0,1.0,UEFA Nations League,Cardiff,Wales,False,2,0.0,1750.2509262790138,1740.383850699965,9.867075579048787
2022-09-26,Romania,Bosnia and Herzegovina,4.0,1.0,UEFA Nations League,Bucharest,Romania,False,2,1.0,1556.9795866636396,1613.9203801162655,-56.94079345262594
2022-09-26,North Macedonia,Bulgaria,0.0,1.0,UEFA Nations League,Skopje,North Macedonia,False,2,0.0,1538.1188583047087,1459.1919866515586,78.9268716531501
2022-09-26,San Marino,Estonia,0.0,4.0,UEFA Nations League,Serravalle,San Marino,False,2,0.0,879.6119250818816,1377.2183921113335,-497.6064670294519
2022-09-26,Gibraltar,Georgia,1.0,2.0,UEFA Nations League,Gibraltar,Gibraltar,False,2,0.0,1112.1593247550868,1587.418533145945,-475.25920839085825
2022-09-26,Montenegro,Finland,0.0,2.0,UEFA Nations League,Podgorica,Montenegro,False,2,0.0,1522.4608783484596,1604.7885196221175,-82.32764127365795
2022-09-26,Iraq,Syria,1.0,0.0,Jordan International Tournament,Amman,Jordan,True,0,1.0,1679.0660372022699,1586.370802257985,92.69523494428495
2022-09-26,England,Germany,3.0,3.0,UEFA Nations League,London,England,False,2,0.5,1891.1135695555158,1908.9412707614326,-17.82770120591681
2022-09-26,Jordan,Oman,1.0,0.0,Jordan International Tournament,Amman,Jordan,False,0,1.0,1682.5346177971824,1690.221503541611,-7.686885744428537
2022-09-26,Ethiopia,Sudan,2.0,2.0,Friendly,Addis Ababa,Ethiopia,False,4,0.5,1473.149483559276,1414.7734708347512,58.3760127245248
2022-09-26,Hungary,Italy,0.0,2.0,UEFA Nations League,Budapest,Hungary,False,2,0.0,1768.6931650318038,1932.6361816152346,-163.9430165834308
2022-09-27,Mauritania,Congo,2.0,0.0,Friendly,Mohammedia,Morocco,True,4,1.0,1464.1778613733948,1452.377619799138,11.800241574256688
2022-09-27,Mexico,Colombia,2.0,3.0,Friendly,Santa Clara,United States,True,4,0.0,1870.5720166800415,1851.0553625267821,19.516654153259424
2022-09-27,Nepal,Bangladesh,3.0,1.0,Friendly,Kathmandu,Nepal,False,4,1.0,1230.7724638381676,1190.9393417392987,39.8331220988689
2022-09-27,Paraguay,Morocco,0.0,0.0,Friendly,Seville,Spain,True,4,0.5,1679.6334540690577,1834.943346916905,-155.30989284784732
2022-09-27,Peru,El Salvador,4.0,1.0,Friendly,"Washington, D.C.",United States,True,4,1.0,1800.9235147496759,1606.611824225803,194.3116905238728
2022-09-27,Qatar,Chile,2.0,2.0,Friendly,Vienna,Austria,True,4,0.5,1771.7330363442836,1703.2451984458194,68.48783789846425
2022-09-27,Saudi Arabia,United States,0.0,0.0,Friendly,Murcia,Spain,True,4,0.5,1761.1779676348435,1876.7608972330133,-115.58292959816981
2022-09-27,South Africa,Botswana,1.0,0.0,Friendly,Johannesburg,South Africa,False,4,1.0,1652.5103913816376,1437.8205760283506,214.68981535328703
2022-09-27,Vietnam,India,3.0,0.0,Friendly,Ho Chi Minh City,Vietnam,False,4,1.0,1568.0411806725592,1488.7181593333194,79.32302133923986
2022-09-27,Portugal,Spain,0.0,1.0,UEFA Nations League,Braga,Portugal,False,2,0.0,1948.832664951658,1956.9711118872965,-8.138446935638513
2022-09-27,Switzerland,Czech Republic,2.0,1.0,UEFA Nations League,St. Gallen,Switzerland,False,2,1.0,1851.628840992947,1728.8852325023106,122.74360849063646
2022-09-27,Republic of Ireland,Armenia,3.0,2.0,UEFA Nations League,Dublin,Republic of Ireland,False,2,1.0,1615.8612705351472,1434.4739729254816,181.38729760966567
2022-09-27,Ukraine,Scotland,0.0,0.0,UEFA Nations League,Kraków,Poland,True,2,0.5,1722.389660548262,1684.6034227521914,37.786237796070736
2022-09-27,Albania,Iceland,1.0,1.0,UEFA Nations League,Tirana,Albania,False,2,0.5,1497.0427881385872,1528.4495003338877,-31.406712195300543
2022-09-27,Norway,Serbia,0.0,2.0,UEFA Nations League,Oslo,Norway,False,2,0.0,1681.5210015928606,1786.5960831546988,-105.07508156183826
2022-09-27,Greece,Northern Ireland,3.0,1.0,UEFA Nations League,Athens,Greece,False,2,1.0,1627.157952154364,1514.4531250441385,112.70482711022555
2022-09-27,Malta,Israel,2.0,1.0,Friendly,Ta' Qali,Malta,False,4,1.0,1218.1574807332458,1573.9174535060338,-355.75997277278793
2022-09-27,United Arab Emirates,Venezuela,0.0,4.0,Friendly,Wiener Neustadt,Austria,True,4,0.0,1668.571829651869,1619.2354968314487,49.33633282042024
2022-09-27,Madagascar,Benin,3.0,1.0,Friendly,Mohammedia,Morocco,True,4,1.0,1420.7410536796765,1514.074649176303,-93.33359549662646
2022-09-27,Kosovo,Cyprus,5.0,1.0,UEFA Nations League,Pristina,Kosovo,False,2,1.0,1475.6903234787003,1335.433671164617,140.25665231408334
2022-09-27,South Korea,Cameroon,1.0,0.0,Friendly,Seoul,South Korea,False,4,1.0,1869.1235959122585,1733.4673263354503,135.6562695768082
2022-09-27,Libya,Tanzania,2.0,1.0,Friendly,Benghazi,Libya,False,4,1.0,1446.6535798956522,1449.5264903750992,-2.8729104794470004
2022-09-27,Fiji,Papua New Guinea,0.0,1.0,MSG Prime Minister's Cup,Luganville,Vanuatu,True,0,0.0,1464.2138779064153,1470.3313578418652,-6.117479935449865
2022-09-27,Algeria,Nigeria,2.0,1.0,Friendly,Oran,Algeria,False,4,1.0,1782.450400756068,1727.0322599258213,55.41814083024656
2022-09-27,Argentina,Jamaica,3.0,0.0,Friendly,Harrison,United States,True,4,1.0,2015.9954057140083,1646.3766102304896,369.6187954835186
2022-09-27,Bahrain,Panama,0.0,2.0,Friendly,Riffa,Bahrain,False,4,0.0,1674.2908954427594,1715.1767150472954,-40.88581960453598
2022-09-27,Brazil,Tunisia,5.0,1.0,Friendly,Paris,France,True,4,1.0,2101.515651898782,1749.1753610041565,352.34029089462547
2022-09-27,Brunei,Laos,1.0,0.0,Friendly,Bandar Seri Begawan,Brunei,False,4,1.0,1124.0017211227503,1098.3421618524453,25.659559270304953
